10519,$JYJ,13311453352,20111101000032,116.353142,39.909603,428947068,147127799,8,340,1,1,50#
36962,$JYJ,13311403770,20111101000654,116.350548,39.904709,428937492,147109711,26,338,0,0,50#
83826,$JYJ,13311453326,20111101000916,116.352364,39.906094,428944201,147114856,0,268,1,1,50#
67646,$JYJ,13331184824,20111101001322,116.357369,39.905472,428962667,147112585,19,2,1,1,50#
20215,$JYJ,13301254207,20111101001559,116.350151,39.909656,428936021,147127958,10,180,1,1,50#
11937,$JYJ,13311300654,20111101003535,116.359871,39.905640,428971927,147113211,19,98,0,0,50#
54582,$JYJ,13370122453,20111101004237,116.355331,39.905674,428955138,147113323,26,86,1,1,50#
60037,$JYJ,13311470366,20111101004759,116.359917,39.906094,428972068,147114883,21,94,0,0,50#
82323,$JYJ,13311492100,20111101005906,116.357002,39.908291,428961331,147122969,17,346,1,1,50#
53404,$JYJ,13331154958,20111101005741,116.359970,39.906517,428972300,147116462,36,358,1,1,50#
1460,$JYJ,13311453431,20111101013459,116.352730,39.908817,428945560,147124898,0,276,0,0,50#
39265,$JYJ,13331154955,20111101014202,116.359917,39.906117,428972090,147114986,23,270,1,1,50#
86617,$JYJ,13311470402,20111101021453,116.351669,39.905991,428941626,147114462,19,264,1,1,50#
19445,$JYJ,13311495004,20111101021602,116.357147,39.904373,428961860,147108536,15,0,1,1,50#
59390,$JYJ,13321164509,20111101021817,116.352753,39.906017,428945615,147114556,15,264,1,1,50#
84079,$JYJ,13321199340,20111101024957,116.359985,39.902542,428972337,147101783,6,266,0,0,50#
68879,$JYJ,13311571479,20111101030406,116.351784,39.909878,428942052,147128791,2,230,0,0,50#
60002,$JYJ,13301214243,20111101030833,116.356934,39.903954,428961072,147106995,0,192,0,0,50#
62947,$JYJ,13381069754,20111101030844,116.352997,39.906136,428946527,147114991,12,182,1,1,50#
17681,$JYJ,13381083465,20111101030600,116.352447,39.905659,428944492,147113225,0,120,0,0,50#
72221,$JYJ,13311191473,20111101033424,116.351997,39.909908,428942842,147128888,17,76,1,1,50#
57940,$JYJ,13311403755,20111101033330,116.352447,39.906048,428944506,147114658,0,264,0,0,50#
14761,$JYJ,13301251427,20111101040550,116.351135,39.906044,428939657,147114651,17,298,1,1,50#
19902,$JYJ,13301184092,20111101060103,116.350380,39.907089,428936852,147118483,41,356,1,1,50#
89291,$JYJ,13311577743,20111101061428,116.353317,39.908443,428947716,147123515,0,162,0,0,50#
69486,$JYJ,13311403714,20111101061827,116.351402,39.907959,428940618,147121704,4,178,0,0,50#
35456,$JYJ,13311426488,20111101061648,116.353531,39.908333,428948495,147123100,6,150,0,0,50#
82332,$JYJ,13321174888,20111101061906,116.351097,39.904533,428939486,147109085,17,356,1,1,50#
78387,$JYJ,13370122484,20111101061855,116.350815,39.902683,428938476,147102269,0,0,1,1,50#
6350,$JYJ,13311020984,20111101062014,116.359932,39.907051,428972151,147118428,0,0,0,0,50#
14943,$JYJ,13311403714,20111101062042,116.352997,39.907749,428946538,147120950,25,6,1,1,50#
32702,$JYJ,13311495245,20111101062137,116.351456,39.907688,428940828,147120719,28,180,0,0,50#
53381,$JYJ,13311495245,20111101062240,116.351814,39.907173,428942171,147118829,21,102,1,1,50#
11410,$JYJ,13311426090,20111101062530,116.357697,39.905724,428963869,147113521,38,90,0,0,50#
63798,$JYJ,13370189273,20111101062808,116.352035,39.904163,428942967,147107712,6,92,0,0,50#
29246,$JYJ,13311403764,20111101063123,116.353020,39.908455,428946608,147123561,6,110,0,0,50#
23251,$JYJ,13311426185,20111101063603,116.359718,39.906387,428971350,147115952,23,4,1,1,50#
51171,$JYJ,13370126496,20111101063727,116.356751,39.900650,428960395,147094815,0,274,0,0,50#
38929,$JYJ,13311022984,20111101064821,116.357201,39.906784,428962071,147117432,28,358,0,0,50#
68767,$JYJ,13301150364,20111101065420,116.353035,39.906399,428946661,147115980,28,2,0,0,50#
69790,$JYJ,13301155442,20111101065422,116.359703,39.905537,428971287,147112839,2,138,0,0,50#
18716,$JYJ,13301209436,20111101065136,116.350403,39.905926,428936936,147114194,75,270,0,0,50#
87980,$JYJ,13311020934,20111101065912,116.351448,39.908218,428940807,147122675,41,178,0,0,50#
80186,$JYJ,13311470474,20111101065853,116.351715,39.909706,428941799,147128149,2,100,0,0,50#
93318,$JYJ,13311470474,20111101065932,116.352402,39.909588,428944341,147127713,0,0,0,0,50#
27592,$JYJ,13321164838,20111101070617,116.354767,39.904213,428953062,147107928,19,356,0,0,50#
46194,$JYJ,13311453375,20111101071207,116.358383,39.908054,428966401,147122091,0,188,0,0,50#
93275,$JYJ,13311570481,20111101071421,116.354317,39.909981,428951392,147129198,10,204,1,1,50#
23477,$JYJ,13331186334,20111101071608,116.356949,39.907188,428961106,147118897,21,168,1,1,50#
28294,$JYJ,13301157404,20111101072120,116.356064,39.900597,428957869,147094614,13,262,0,0,50#
51368,$JYJ,13311022004,20111101072228,116.356270,39.904114,428958607,147107574,21,86,0,0,50#
21441,$JYJ,13311453446,20111101072103,116.359955,39.906944,428972204,147118032,0,0,0,0,50#
56287,$JYJ,13311470474,20111101072245,116.352257,39.909973,428943790,147129129,6,44,1,1,50#
76507,$JYJ,13311487151,20111101072345,116.351318,39.907490,428940313,147119995,0,0,0,0,50#
77904,$JYJ,13311487151,20111101072349,116.351318,39.907490,428940310,147119965,0,0,0,0,50#
72932,$JYJ,13311487151,20111101072831,116.351318,39.907490,428940321,147119996,0,0,0,0,50#
15924,$JYJ,13331194887,20111101072541,116.354302,39.904491,428951356,147108949,23,286,0,0,50#
28289,$JYJ,13301157047,20111101073616,116.356735,39.901711,428960352,147098695,0,178,0,0,50#
3195,$JYJ,13311495190,20111101073505,116.352035,39.904614,428942954,147109369,4,248,0,0,50#
39517,$JYJ,13311495190,20111101073653,116.354263,39.904598,428951184,147109331,26,88,1,1,50#
83280,$JYJ,13301157047,20111101074401,116.357101,39.900452,428961688,147094072,0,110,1,1,50#
95870,$JYJ,13301214603,20111101074432,116.353432,39.908413,428948142,147123389,38,2,0,0,50#
66217,$JYJ,13311486379,20111101074312,116.356819,39.903790,428960635,147106363,15,178,0,0,50#
57331,$JYJ,13321180346,20111101074243,116.354515,39.905628,428952117,147113132,13,178,0,0,50#
101977,$JYJ,13301155473,20111101074951,116.351219,39.904129,428939978,147107600,12,104,0,0,50#
38308,$JYJ,13311021748,20111101074647,116.355934,39.904209,428957363,147107930,25,40,0,0,50#
44078,$JYJ,13311426258,20111101074705,116.351349,39.900417,428940430,147093919,15,336,1,1,50#
68772,$JYJ,13311486249,20111101074821,116.351280,39.900475,428940181,147094119,0,342,1,1,50#
64628,$JYJ,13311490937,20111101074806,116.351547,39.907474,428941183,147119940,8,224,1,1,50#
5751,$JYJ,13311577743,20111101074517,116.359818,39.907784,428971738,147121106,17,184,0,0,50#
96714,$JYJ,13321164341,20111101074938,116.352669,39.904320,428945333,147108319,15,94,1,1,50#
33308,$JYJ,13321199745,20111101074634,116.352982,39.906353,428946487,147115817,6,38,0,0,50#
50634,$JYJ,13321199745,20111101074725,116.353035,39.906456,428946680,147116167,12,6,1,1,50#
67999,$JYJ,13311453442,20111101075312,116.350250,39.909363,428936388,147126896,30,184,0,0,50#
17926,$JYJ,13311470372,20111101075047,116.353584,39.908642,428948703,147124259,51,350,0,0,50#
1216,$JYJ,13301155043,20111101075458,116.354118,39.907352,428950664,147119506,0,82,0,0,50#
18247,$JYJ,13301214473,20111101075548,116.354668,39.908875,428952703,147125112,4,90,0,0,50#
13254,$JYJ,13311495283,20111101075535,116.359703,39.905445,428971289,147112501,12,182,0,0,50#
3588,$JYJ,13321199847,20111101075510,116.351410,39.908020,428940643,147121940,0,0,0,0,50#
8511,$JYJ,13381095344,20111101075523,116.350113,39.901840,428935870,147099152,12,244,0,0,50#
102642,$JYJ,13311486539,20111101080447,116.357552,39.908089,428963345,147122235,0,80,0,0,50#
62469,$JYJ,13311490937,20111101080253,116.351631,39.907612,428941489,147120430,0,238,1,1,50#
57668,$JYJ,13381083406,20111101080244,116.357231,39.904083,428962172,147107471,13,40,0,0,50#
16962,$JYJ,13321180274,20111101080547,116.352402,39.907108,428944339,147118584,21,88,0,0,50#
76405,$JYJ,13301156246,20111101081404,116.357285,39.907269,428962383,147119203,0,28,0,0,50#
75046,$JYJ,13311489601,20111101081400,116.353737,39.903881,428949260,147106709,12,124,0,0,50#
33382,$JYJ,13331093429,20111101081149,116.350563,39.902569,428937548,147101840,19,0,0,0,50#
50697,$JYJ,13381068974,20111101081250,116.351723,39.909740,428941819,147128275,23,90,0,0,50#
57275,$JYJ,13311021094,20111101081832,116.359917,39.907909,428972092,147121581,0,192,0,0,50#
12551,$JYJ,13311431016,20111101081540,116.352982,39.906517,428946461,147116411,0,0,0,0,50#
25731,$JYJ,13311489601,20111101081627,116.352982,39.904480,428946467,147108908,2,332,1,1,50#
51067,$JYJ,13331154838,20111101081810,116.350937,39.901627,428938905,147098378,12,348,0,0,50#
43962,$JYJ,13331194352,20111101081746,116.350883,39.907730,428938726,147120872,0,346,0,0,50#
25252,$JYJ,13311495324,20111101082128,116.351517,39.907532,428941052,147120123,0,0,0,0,50#
16648,$JYJ,13331063427,20111101082056,116.351715,39.907860,428941811,147121356,2,174,1,1,50#
12537,$JYJ,13311403174,20111101082538,116.350319,39.902317,428936641,147100909,45,176,1,1,50#
29648,$JYJ,13311426459,20111101082639,116.357017,39.900543,428961363,147094418,12,170,1,1,50#
71816,$JYJ,13301214667,20111101083349,116.351250,39.900406,428940056,147093863,0,358,0,0,50#
84628,$JYJ,13301214667,20111101083427,116.351120,39.900963,428939595,147095922,17,346,1,1,50#
68048,$JYJ,13301214890,20111101083340,116.356636,39.908852,428959970,147125029,13,90,0,0,50#
